Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-D3-A1Q1-06A-21D-A194-01	7	31526031	101904315	34286	0.6233
TCGA-D3-A1Q1-06A-21D-A194-01	7	101904359	101907824	4	-0.4767
TCGA-D3-A1Q1-06A-21D-A194-01	7	101910463	103768884	830	0.6181
TCGA-D3-A1Q1-06A-21D-A194-01	7	103768902	103771621	2	-0.7426
TCGA-D3-A1Q1-06A-21D-A194-01	7	103771799	158385118	29060	0.6175
TCGA-D3-A1Q1-06A-21D-A194-01	8	617667	14542335	6579	-0.5199
TCGA-D3-A1Q1-06A-21D-A194-01	8	14544395	15651990	845	0.0458
TCGA-D3-A1Q1-06A-21D-A194-01	8	15652021	15683208	58	0.6596
TCGA-D3-A1Q1-06A-21D-A194-01	8	15691088	15735252	53	1.4542
TCGA-D3-A1Q1-06A-21D-A194-01	8	15736357	15774295	45	0.4259
TCGA-D3-A1Q1-06A-21D-A194-01	8	15789762	15825399	42	0.8923
TCGA-D3-A1Q1-06A-21D-A194-01	8	15827124	16024384	51	0.3602
TCGA-D3-A1Q1-06A-21D-A194-01	8	16024764	16656281	316	0.7105
TCGA-D3-A1Q1-06A-21D-A194-01	8	16656734	16705034	43	0.3938
TCGA-D3-A1Q1-06A-21D-A194-01	8	16707632	16720209	17	1.4135
TCGA-D3-A1Q1-06A-21D-A194-01	8	16722286	16850498	86	0.3655
TCGA-D3-A1Q1-06A-21D-A194-01	8	16851800	16852766	3	1.3913
TCGA-D3-A1Q1-06A-21D-A194-01	8	16858475	17267851	296	0.37
TCGA-D3-A1Q1-06A-21D-A194-01	8	17268009	17892385	548	0.6837
TCGA-D3-A1Q1-06A-21D-A194-01	8	17898185	18649368	633	0.3861
TCGA-D3-A1Q1-06A-21D-A194-01	8	18651196	18924056	243	-0.5429
TCGA-D3-A1Q1-06A-21D-A194-01	8	18924909	18925136	2	-2.4986
TCGA-D3-A1Q1-06A-21D-A194-01	8	18925159	21138916	1820	-0.5315
TCGA-D3-A1Q1-06A-21D-A194-01	8	21139032	21164751	13	0.1709
TCGA-D3-A1Q1-06A-21D-A194-01	8	21165085	21218223	48	-0.5554
TCGA-D3-A1Q1-06A-21D-A194-01	8	21218700	21424430	219	1.0509
TCGA-D3-A1Q1-06A-21D-A194-01	8	21427756	22810498	655	-0.5734
TCGA-D3-A1Q1-06A-21D-A194-01	8	22814637	22837752	18	0.4122
TCGA-D3-A1Q1-06A-21D-A194-01	8	22841561	23552997	443	-0.5951
TCGA-D3-A1Q1-06A-21D-A194-01	8	23557232	27001410	2434	1.1553
TCGA-D3-A1Q1-06A-21D-A194-01	8	27004397	27923551	683	0.823
TCGA-D3-A1Q1-06A-21D-A194-01	8	27923675	29428638	914	1.1902
TCGA-D3-A1Q1-06A-21D-A194-01	8	29435130	29980482	362	0.8176
TCGA-D3-A1Q1-06A-21D-A194-01	8	29980495	30451384	296	1.1289
TCGA-D3-A1Q1-06A-21D-A194-01	8	30454132	41641075	6249	-0.5256
TCGA-D3-A1Q1-06A-21D-A194-01	8	41641137	41641557	2	-2.8559
TCGA-D3-A1Q1-06A-21D-A194-01	8	41641624	42701314	631	-0.5675
TCGA-D3-A1Q1-06A-21D-A194-01	8	42701688	54463961	3677	1.1038
TCGA-D3-A1Q1-06A-21D-A194-01	8	54468983	54820858	200	0.0041
TCGA-D3-A1Q1-06A-21D-A194-01	8	54821593	58158315	1959	1.0332
TCGA-D3-A1Q1-06A-21D-A194-01	8	58158408	58246011	60	1.3361
TCGA-D3-A1Q1-06A-21D-A194-01	8	58247175	64637550	4059	1.0325
TCGA-D3-A1Q1-06A-21D-A194-01	8	64638710	65028736	226	1.3833
TCGA-D3-A1Q1-06A-21D-A194-01	8	65028814	145232496	46668	0.9471
TCGA-D3-A1Q1-06A-21D-A194-01	9	789932	4835574	2913	-0.538
TCGA-D3-A1Q1-06A-21D-A194-01	9	4835717	4836811	3	-2.5137
TCGA-D3-A1Q1-06A-21D-A194-01	9	4836899	4966911	74	-0.5433
TCGA-D3-A1Q1-06A-21D-A194-01	9	4969787	8258190	1470	-1.3662
TCGA-D3-A1Q1-06A-21D-A194-01	9	8258659	8259370	4	-5.8495
TCGA-D3-A1Q1-06A-21D-A194-01	9	8260602	14067641	2759	-1.4152
TCGA-D3-A1Q1-06A-21D-A194-01	9	14072565	14073002	4	-6.2004
TCGA-D3-A1Q1-06A-21D-A194-01	9	14074022	25353053	8166	-1.3784
TCGA-D3-A1Q1-06A-21D-A194-01	9	25353376	101580396	28194	-0.5133
TCGA-D3-A1Q1-06A-21D-A194-01	9	101584551	101805008	179	0.0133
TCGA-D3-A1Q1-06A-21D-A194-01	9	101805154	140938752	23938	-0.5227
TCGA-D3-A1Q1-06A-21D-A194-01	10	415240	9293369	6179	-0.5549
TCGA-D3-A1Q1-06A-21D-A194-01	10	9301423	10049589	409	0.0146
TCGA-D3-A1Q1-06A-21D-A194-01	10	10053125	10105108	30	0.4491
TCGA-D3-A1Q1-06A-21D-A194-01	10	10108251	10169830	48	0.0656
TCGA-D3-A1Q1-06A-21D-A194-01	10	10171642	24483463	10146	-0.5244
TCGA-D3-A1Q1-06A-21D-A194-01	10	24489469	24492892	5	-1.5638
TCGA-D3-A1Q1-06A-21D-A194-01	10	24493037	26190522	1116	-0.497
TCGA-D3-A1Q1-06A-21D-A194-01	10	26190845	26191239	3	-2.863
TCGA-D3-A1Q1-06A-21D-A194-01	10	26193428	39063635	8120	-0.5203
TCGA-D3-A1Q1-06A-21D-A194-01	10	39063955	55301127	5442	0.0241
TCGA-D3-A1Q1-06A-21D-A194-01	10	55301336	83665764	16721	-0.5042
TCGA-D3-A1Q1-06A-21D-A194-01	10	83667856	83679092	12	-1.4382
TCGA-D3-A1Q1-06A-21D-A194-01	10	83682610	135225087	32489	-0.5022
TCGA-D3-A1Q1-06A-21D-A194-01	11	456120	32344680	20288	-0.5277
TCGA-D3-A1Q1-06A-21D-A194-01	11	32346718	32346834	2	-2.4852
TCGA-D3-A1Q1-06A-21D-A194-01	11	32346864	32350027	6	-5.9917
TCGA-D3-A1Q1-06A-21D-A194-01	11	32350256	35111292	1815	-0.5528
TCGA-D3-A1Q1-06A-21D-A194-01	11	35118254	35121354	6	-2.2613
TCGA-D3-A1Q1-06A-21D-A194-01	11	35122661	47393638	7422	-0.5212
TCGA-D3-A1Q1-06A-21D-A194-01	11	47394305	47396703	4	-2.1176
TCGA-D3-A1Q1-06A-21D-A194-01	11	47404314	134142530	47542	-0.5365
TCGA-D3-A1Q1-06A-21D-A194-01	12	889902	950583	16	0.5243
TCGA-D3-A1Q1-06A-21D-A194-01	12	953830	974450	10	0.8815
TCGA-D3-A1Q1-06A-21D-A194-01	12	975276	1183636	110	0.5267
TCGA-D3-A1Q1-06A-21D-A194-01	12	1183900	2415838	381	0.792
TCGA-D3-A1Q1-06A-21D-A194-01	12	2417913	2467194	53	1.1906
TCGA-D3-A1Q1-06A-21D-A194-01	12	2467481	7954051	3580	0.8191
TCGA-D3-A1Q1-06A-21D-A194-01	12	7957777	8875408	251	1.1291
TCGA-D3-A1Q1-06A-21D-A194-01	12	8878432	9743799	304	0.8077
TCGA-D3-A1Q1-06A-21D-A194-01	12	9744633	10009633	176	1.0911
TCGA-D3-A1Q1-06A-21D-A194-01	12	10012967	10509037	304	0.7823
TCGA-D3-A1Q1-06A-21D-A194-01	12	10509342	12295302	1042	1.1016
TCGA-D3-A1Q1-06A-21D-A194-01	12	12298365	13584308	744	0.8103
TCGA-D3-A1Q1-06A-21D-A194-01	12	13584710	14584656	698	1.1631
TCGA-D3-A1Q1-06A-21D-A194-01	12	14585659	24885717	6398	0.869
TCGA-D3-A1Q1-06A-21D-A194-01	12	25209764	26063733	749	1.1268
TCGA-D3-A1Q1-06A-21D-A194-01	12	26064637	27470440	866	0.8285
TCGA-D3-A1Q1-06A-21D-A194-01	12	27470682	28056115	403	1.1311
TCGA-D3-A1Q1-06A-21D-A194-01	12	28058045	29792233	1105	0.8614
TCGA-D3-A1Q1-06A-21D-A194-01	12	29793140	31088841	975	1.1886
TCGA-D3-A1Q1-06A-21D-A194-01	12	31088854	33521107	1393	0.8317
TCGA-D3-A1Q1-06A-21D-A194-01	12	39223566	40035697	396	-0.5112
TCGA-D3-A1Q1-06A-21D-A194-01	12	40054253	40110498	20	1.1347
TCGA-D3-A1Q1-06A-21D-A194-01	12	40112443	40164720	22	0.4192
TCGA-D3-A1Q1-06A-21D-A194-01	12	40166881	40175088	7	-0.5641
TCGA-D3-A1Q1-06A-21D-A194-01	12	40177069	40560203	290	1.0251
TCGA-D3-A1Q1-06A-21D-A194-01	12	40561507	40813307	111	1.321
TCGA-D3-A1Q1-06A-21D-A194-01	12	40813333	42453022	1167	1.0352
TCGA-D3-A1Q1-06A-21D-A194-01	12	42465929	42760534	150	-0.4873
TCGA-D3-A1Q1-06A-21D-A194-01	12	42763636	44123207	473	1.0507
TCGA-D3-A1Q1-06A-21D-A194-01	12	44123795	44261049	74	-0.5143
TCGA-D3-A1Q1-06A-21D-A194-01	12	44263923	44295913	21	0.3709
TCGA-D3-A1Q1-06A-21D-A194-01	12	44299067	44351743	34	-0.4516
TCGA-D3-A1Q1-06A-21D-A194-01	12	44354797	45155960	473	0.4009
TCGA-D3-A1Q1-06A-21D-A194-01	12	45156678	45332329	101	-0.5502
TCGA-D3-A1Q1-06A-21D-A194-01	12	45336187	45395387	37	0.3456
TCGA-D3-A1Q1-06A-21D-A194-01	12	45400397	45620496	121	-0.5621
TCGA-D3-A1Q1-06A-21D-A194-01	12	45621877	45699615	46	0.9292
TCGA-D3-A1Q1-06A-21D-A194-01	12	45703705	45803100	52	-0.5592
TCGA-D3-A1Q1-06A-21D-A194-01	12	45804267	45899396	70	0.9823
TCGA-D3-A1Q1-06A-21D-A194-01	12	45925755	45946302	22	0.3787
TCGA-D3-A1Q1-06A-21D-A194-01	12	45959370	45960118	4	1.3068
TCGA-D3-A1Q1-06A-21D-A194-01	12	45961774	45975915	18	0.5114
TCGA-D3-A1Q1-06A-21D-A194-01	12	45984732	46023426	31	1.3463
TCGA-D3-A1Q1-06A-21D-A194-01	12	46025223	46200396	105	0.2807
TCGA-D3-A1Q1-06A-21D-A194-01	12	46204491	46248800	18	1.404
TCGA-D3-A1Q1-06A-21D-A194-01	12	46251192	46276084	12	0.7646
TCGA-D3-A1Q1-06A-21D-A194-01	12	46284634	46925046	364	1.59
TCGA-D3-A1Q1-06A-21D-A194-01	12	46926188	47011108	43	1.0119
TCGA-D3-A1Q1-06A-21D-A194-01	12	47017512	48352320	795	-0.5785
TCGA-D3-A1Q1-06A-21D-A194-01	12	48354586	48680122	193	0.9424
TCGA-D3-A1Q1-06A-21D-A194-01	12	48684716	48892923	118	1.3845
TCGA-D3-A1Q1-06A-21D-A194-01	12	48899424	48964360	44	0.9498
TCGA-D3-A1Q1-06A-21D-A194-01	12	48965934	49033067	30	1.5405
TCGA-D3-A1Q1-06A-21D-A194-01	12	49034326	50325741	551	0.914
TCGA-D3-A1Q1-06A-21D-A194-01	12	50325766	50397661	46	1.41
TCGA-D3-A1Q1-06A-21D-A194-01	12	50404775	50564106	83	0.935
TCGA-D3-A1Q1-06A-21D-A194-01	12	50568231	51219701	283	-0.5922
TCGA-D3-A1Q1-06A-21D-A194-01	12	51222146	51381718	105	0.9306
TCGA-D3-A1Q1-06A-21D-A194-01	12	51382025	51619297	104	1.3348
TCGA-D3-A1Q1-06A-21D-A194-01	12	51621910	51642543	7	0.7462
TCGA-D3-A1Q1-06A-21D-A194-01	12	51643210	51668186	10	0.3225
TCGA-D3-A1Q1-06A-21D-A194-01	12	51669285	51740795	49	-0.5398
TCGA-D3-A1Q1-06A-21D-A194-01	12	51745478	51862632	71	0.2881
TCGA-D3-A1Q1-06A-21D-A194-01	12	51863232	52027425	92	1.2812
TCGA-D3-A1Q1-06A-21D-A194-01	12	52027513	52044467	5	0.2835
TCGA-D3-A1Q1-06A-21D-A194-01	12	52051130	52227498	102	1.3109
TCGA-D3-A1Q1-06A-21D-A194-01	12	52302443	52433076	75	0.7846
TCGA-D3-A1Q1-06A-21D-A194-01	12	52435601	52898005	244	0.3453
TCGA-D3-A1Q1-06A-21D-A194-01	12	52901295	52949857	61	1.3221
TCGA-D3-A1Q1-06A-21D-A194-01	12	52951208	52960079	9	0.235
TCGA-D3-A1Q1-06A-21D-A194-01	12	52961117	53014429	46	1.2208
TCGA-D3-A1Q1-06A-21D-A194-01	12	53019394	56566790	1937	0.2936
TCGA-D3-A1Q1-06A-21D-A194-01	12	56570048	56881352	164	0.7265
TCGA-D3-A1Q1-06A-21D-A194-01	12	56885825	57260192	145	0.3027
TCGA-D3-A1Q1-06A-21D-A194-01	12	57266313	57317944	44	1.1801
TCGA-D3-A1Q1-06A-21D-A194-01	12	57317976	57445307	73	0.2861
TCGA-D3-A1Q1-06A-21D-A194-01	12	57449810	57456836	4	1.1425
TCGA-D3-A1Q1-06A-21D-A194-01	12	57461432	57466590	6	0.2648
TCGA-D3-A1Q1-06A-21D-A194-01	12	57471380	58598496	553	1.208
TCGA-D3-A1Q1-06A-21D-A194-01	12	58598600	59236857	513	1.4655
TCGA-D3-A1Q1-06A-21D-A194-01	12	59237491	59425354	131	0.8797
TCGA-D3-A1Q1-06A-21D-A194-01	12	59428908	59459175	32	0.2965
TCGA-D3-A1Q1-06A-21D-A194-01	12	59462762	59466426	4	0.8731
TCGA-D3-A1Q1-06A-21D-A194-01	12	59469237	61818002	1344	1.3619
TCGA-D3-A1Q1-06A-21D-A194-01	12	61820255	64554670	1611	0.3694
TCGA-D3-A1Q1-06A-21D-A194-01	12	64557437	65497870	542	0.8092
TCGA-D3-A1Q1-06A-21D-A194-01	12	65500955	65655934	62	1.2168
TCGA-D3-A1Q1-06A-21D-A194-01	12	65664975	66117558	264	0.8181
TCGA-D3-A1Q1-06A-21D-A194-01	12	66118397	66412457	170	1.0863
TCGA-D3-A1Q1-06A-21D-A194-01	12	66412483	66436865	15	1.5107
TCGA-D3-A1Q1-06A-21D-A194-01	12	66443022	69590824	2299	0.6414
TCGA-D3-A1Q1-06A-21D-A194-01	12	69597645	69619982	19	1.2117
TCGA-D3-A1Q1-06A-21D-A194-01	12	69624487	72401295	1724	0.3566
TCGA-D3-A1Q1-06A-21D-A194-01	12	72403949	72609368	98	1.3237
TCGA-D3-A1Q1-06A-21D-A194-01	12	72609641	72617320	12	0.9765
TCGA-D3-A1Q1-06A-21D-A194-01	12	72617497	72640580	9	1.3019
TCGA-D3-A1Q1-06A-21D-A194-01	12	72641369	73199925	307	0.3577
TCGA-D3-A1Q1-06A-21D-A194-01	12	73222638	78717755	3408	-0.5193
TCGA-D3-A1Q1-06A-21D-A194-01	12	78718018	78720655	16	0.1087
TCGA-D3-A1Q1-06A-21D-A194-01	12	78720763	79861463	662	-0.5135
TCGA-D3-A1Q1-06A-21D-A194-01	12	79871002	80771335	488	0.376
TCGA-D3-A1Q1-06A-21D-A194-01	12	80774011	81133365	235	1.3817
TCGA-D3-A1Q1-06A-21D-A194-01	12	81133707	82130365	645	0.3706
TCGA-D3-A1Q1-06A-21D-A194-01	12	82136363	82233909	57	1.4203
TCGA-D3-A1Q1-06A-21D-A194-01	12	82236527	82257830	14	0.6395
TCGA-D3-A1Q1-06A-21D-A194-01	12	82261155	83616397	800	1.2608
TCGA-D3-A1Q1-06A-21D-A194-01	12	83620911	83644462	13	0.5859
TCGA-D3-A1Q1-06A-21D-A194-01	12	83650643	83991659	177	1.2468
TCGA-D3-A1Q1-06A-21D-A194-01	12	83993893	84363794	230	0.4375
TCGA-D3-A1Q1-06A-21D-A194-01	12	84367240	90258956	3174	-0.5003
TCGA-D3-A1Q1-06A-21D-A194-01	12	90260446	90283603	11	-3.6387
TCGA-D3-A1Q1-06A-21D-A194-01	12	90287025	106736018	10894	-0.5374
TCGA-D3-A1Q1-06A-21D-A194-01	12	106741992	106744485	6	1.1695
TCGA-D3-A1Q1-06A-21D-A194-01	12	106751629	106767976	11	-0.6262
TCGA-D3-A1Q1-06A-21D-A194-01	12	106771922	106824794	26	0.3927
TCGA-D3-A1Q1-06A-21D-A194-01	12	106827149	106891410	26	-0.4233
TCGA-D3-A1Q1-06A-21D-A194-01	12	106895252	107945224	697	0.3537
TCGA-D3-A1Q1-06A-21D-A194-01	12	107946370	108906723	622	-0.515
TCGA-D3-A1Q1-06A-21D-A194-01	12	108909757	110921196	923	0.2983
TCGA-D3-A1Q1-06A-21D-A194-01	12	110924414	112572676	688	-0.5427
TCGA-D3-A1Q1-06A-21D-A194-01	12	112572774	112750587	78	0.2518
TCGA-D3-A1Q1-06A-21D-A194-01	12	112761754	112837359	28	-0.5545
TCGA-D3-A1Q1-06A-21D-A194-01	12	112858636	112912883	101	0.2346
TCGA-D3-A1Q1-06A-21D-A194-01	12	112912951	112914773	7	-0.3952
TCGA-D3-A1Q1-06A-21D-A194-01	12	112915097	112915733	4	1.3705
TCGA-D3-A1Q1-06A-21D-A194-01	12	112915772	112941987	53	0.7994
TCGA-D3-A1Q1-06A-21D-A194-01	12	112950766	121259878	5295	-0.5253
TCGA-D3-A1Q1-06A-21D-A194-01	12	121259984	121263773	3	-1.8088
TCGA-D3-A1Q1-06A-21D-A194-01	12	121266453	125153575	1762	-0.5734
TCGA-D3-A1Q1-06A-21D-A194-01	12	125155440	125158156	5	-1.9228
TCGA-D3-A1Q1-06A-21D-A194-01	12	125158762	126921171	1365	-0.5131
TCGA-D3-A1Q1-06A-21D-A194-01	12	126922269	126922650	2	-2.1577
TCGA-D3-A1Q1-06A-21D-A194-01	12	127234806	131434820	1655	-0.5129
TCGA-D3-A1Q1-06A-21D-A194-01	12	131436874	131517651	63	0.453
TCGA-D3-A1Q1-06A-21D-A194-01	12	131524747	131527367	7	-0.5182
TCGA-D3-A1Q1-06A-21D-A194-01	12	131533294	132599741	537	0.3586
TCGA-D3-A1Q1-06A-21D-A194-01	12	132600371	132611526	6	1.3972
TCGA-D3-A1Q1-06A-21D-A194-01	12	133011558	133161346	30	-1.3846
TCGA-D3-A1Q1-06A-21D-A194-01	13	19450806	44773411	15983	0.3368
TCGA-D3-A1Q1-06A-21D-A194-01	13	44773469	44776497	2	-1.3839
TCGA-D3-A1Q1-06A-21D-A194-01	13	44777197	54687221	5234	0.3192
TCGA-D3-A1Q1-06A-21D-A194-01	13	54691767	54781487	85	-0.0059
TCGA-D3-A1Q1-06A-21D-A194-01	13	54781617	114987458	35331	0.3657
TCGA-D3-A1Q1-06A-21D-A194-01	14	20501368	105988038	49364	-0.5107
TCGA-D3-A1Q1-06A-21D-A194-01	15	23687685	42605356	9389	-0.4939
TCGA-D3-A1Q1-06A-21D-A194-01	15	42608793	42609603	2	-2.1362
TCGA-D3-A1Q1-06A-21D-A194-01	15	42609991	44571607	816	-0.5224
TCGA-D3-A1Q1-06A-21D-A194-01	15	44579854	45082517	212	-1.3569
TCGA-D3-A1Q1-06A-21D-A194-01	15	45083013	53403032	4984	-0.4991
TCGA-D3-A1Q1-06A-21D-A194-01	15	53403112	61036550	5016	0.0124
TCGA-D3-A1Q1-06A-21D-A194-01	15	61039073	61039280	2	-1.5878
TCGA-D3-A1Q1-06A-21D-A194-01	15	61040025	101884307	24075	-0.0066
TCGA-D3-A1Q1-06A-21D-A194-01	16	653459	30320015	13297	-0.0163
TCGA-D3-A1Q1-06A-21D-A194-01	16	30320307	30320320	2	-1.1344
TCGA-D3-A1Q1-06A-21D-A194-01	16	30332084	79441898	21056	0.0097
TCGA-D3-A1Q1-06A-21D-A194-01	16	79444323	79444498	2	-1.7159
TCGA-D3-A1Q1-06A-21D-A194-01	16	79445086	89379936	6405	-0.0143
TCGA-D3-A1Q1-06A-21D-A194-01	17	987221	40929114	16685	0.321
TCGA-D3-A1Q1-06A-21D-A194-01	17	40938814	40998478	26	0.7285
TCGA-D3-A1Q1-06A-21D-A194-01	17	41002622	59820031	9561	0.3189
TCGA-D3-A1Q1-06A-21D-A194-01	17	59820170	59994874	77	-0.0531
TCGA-D3-A1Q1-06A-21D-A194-01	17	59995992	80917016	10632	0.3236
TCGA-D3-A1Q1-06A-21D-A194-01	18	329586	77109240	42599	-0.4907
TCGA-D3-A1Q1-06A-21D-A194-01	19	284018	5633238	1372	-0.5878
TCGA-D3-A1Q1-06A-21D-A194-01	19	5633878	5636364	3	-2.8478
TCGA-D3-A1Q1-06A-21D-A194-01	19	5637888	17503873	5272	-0.5758
TCGA-D3-A1Q1-06A-21D-A194-01	19	17513715	17610210	32	-0.0608
TCGA-D3-A1Q1-06A-21D-A194-01	19	17620806	24052992	2278	-0.5311
TCGA-D3-A1Q1-06A-21D-A194-01	19	28240494	58878226	14968	0.5716
TCGA-D3-A1Q1-06A-21D-A194-01	20	455764	38034463	21059	0.6122
TCGA-D3-A1Q1-06A-21D-A194-01	20	38038991	38042046	3	-0.653
TCGA-D3-A1Q1-06A-21D-A194-01	20	38046128	52749703	9756	0.6006
TCGA-D3-A1Q1-06A-21D-A194-01	20	52749810	52749823	2	-0.913
TCGA-D3-A1Q1-06A-21D-A194-01	20	52750059	62219837	6451	0.6284
TCGA-D3-A1Q1-06A-21D-A194-01	21	15347621	47678774	20583	-0.0115
TCGA-D3-A1Q1-06A-21D-A194-01	22	17423930	29624530	4598	-0.0087
TCGA-D3-A1Q1-06A-21D-A194-01	22	29624582	49331012	12330	0.3395
TCGA-D3-A1Q1-06A-21D-A194-01	23	3157107	110297200	42731	0.0069
TCGA-D3-A1Q1-06A-21D-A194-01	23	110297273	110300659	4	-4.0788
TCGA-D3-A1Q1-06A-21D-A194-01	23	110301027	136573331	12005	-0.001
TCGA-D3-A1Q1-06A-21D-A194-01	23	136577805	136579768	3	-4.5684
TCGA-D3-A1Q1-06A-21D-A194-01	23	136581380	137273537	354	0.0261
TCGA-D3-A1Q1-06A-21D-A194-01	23	137273971	137277122	4	-2.5809
TCGA-D3-A1Q1-06A-21D-A194-01	23	137282414	138038716	460	-0.0318
TCGA-D3-A1Q1-06A-21D-A194-01	23	138051146	138051994	3	-4.149
TCGA-D3-A1Q1-06A-21D-A194-01	23	138052318	143124651	2079	0.0055
TCGA-D3-A1Q1-06A-21D-A194-01	23	143125489	143127987	2	-5.0157
TCGA-D3-A1Q1-06A-21D-A194-01	23	143128161	148605752	3135	-0.0052
TCGA-D3-A1Q1-06A-21D-A194-01	23	148605888	148608003	3	-4.5431
TCGA-D3-A1Q1-06A-21D-A194-01	23	148608055	154905589	1916	-0.0585
TCGA-D3-A1Q8-06A-11D-A192-01	1	3218610	4263983	488	0.0853
TCGA-D3-A1Q8-06A-11D-A192-01	1	4265557	4286036	24	-0.3982
TCGA-D3-A1Q8-06A-11D-A192-01	1	4309034	29757270	13261	0.0769
TCGA-D3-A1Q8-06A-11D-A192-01	1	29757497	29870824	84	0.5796
TCGA-D3-A1Q8-06A-11D-A192-01	1	30029768	45281704	8467	0.0861
TCGA-D3-A1Q8-06A-11D-A192-01	1	45289218	45289887	5	-0.6153
TCGA-D3-A1Q8-06A-11D-A192-01	1	45291947	71771423	16554	0.1179
TCGA-D3-A1Q8-06A-11D-A192-01	1	71772613	71821367	23	-0.2067
TCGA-D3-A1Q8-06A-11D-A192-01	1	71824722	81515746	5448	0.1344
TCGA-D3-A1Q8-06A-11D-A192-01	1	81516862	100374353	11753	-0.3141
TCGA-D3-A1Q8-06A-11D-A192-01	1	100375347	103164518	1644	0.1136
TCGA-D3-A1Q8-06A-11D-A192-01	1	103165230	103165281	2	-1.8438
TCGA-D3-A1Q8-06A-11D-A192-01	1	103166140	120527361	10027	0.1116
TCGA-D3-A1Q8-06A-11D-A192-01	1	149879545	188678209	24135	0.4251
TCGA-D3-A1Q8-06A-11D-A192-01	1	188678917	188679130	2	-0.7
TCGA-D3-A1Q8-06A-11D-A192-01	1	188684618	198961568	5770	0.4595
TCGA-D3-A1Q8-06A-11D-A192-01	1	198968763	198979964	5	-0.3478
TCGA-D3-A1Q8-06A-11D-A192-01	1	198981241	224704436	16790	0.4284
TCGA-D3-A1Q8-06A-11D-A192-01	1	224706329	227214796	1437	0.091
TCGA-D3-A1Q8-06A-11D-A192-01	1	227215222	247813706	13201	0.4357
TCGA-D3-A1Q8-06A-11D-A192-01	2	484222	88655701	50072	0.1023
TCGA-D3-A1Q8-06A-11D-A192-01	2	88659588	88659607	2	-2.1882
TCGA-D3-A1Q8-06A-11D-A192-01	2	88664637	149239492	27457	0.1052
TCGA-D3-A1Q8-06A-11D-A192-01	2	149243260	150349748	569	0.451
TCGA-D3-A1Q8-06A-11D-A192-01	2	150357564	155952091	3505	0.1251
TCGA-D3-A1Q8-06A-11D-A192-01	2	155952670	155952929	2	-2.0903
TCGA-D3-A1Q8-06A-11D-A192-01	2	155956409	212687491	31609	0.1175
TCGA-D3-A1Q8-06A-11D-A192-01	2	212687511	212793359	18	-0.3068
TCGA-D3-A1Q8-06A-11D-A192-01	2	212793858	226510293	8731	0.1141
TCGA-D3-A1Q8-06A-11D-A192-01	2	226512214	226569614	44	-0.3315
TCGA-D3-A1Q8-06A-11D-A192-01	2	226576715	231258615	2752	0.1154
TCGA-D3-A1Q8-06A-11D-A192-01	2	231265351	231266278	2	1.4119
TCGA-D3-A1Q8-06A-11D-A192-01	2	231267643	242476062	6505	0.0856
TCGA-D3-A1Q8-06A-11D-A192-01	3	2212571	86261525	48942	0.1205
TCGA-D3-A1Q8-06A-11D-A192-01	3	86265202	86265815	2	-1.1883
TCGA-D3-A1Q8-06A-11D-A192-01	3	86270162	175949652	46206	0.1271
TCGA-D3-A1Q8-06A-11D-A192-01	3	175953111	176898274	421	-0.3233
TCGA-D3-A1Q8-06A-11D-A192-01	3	176898412	177917303	608	0.1473
TCGA-D3-A1Q8-06A-11D-A192-01	3	177922982	177997653	42	-0.2925
TCGA-D3-A1Q8-06A-11D-A192-01	3	178008903	179337409	798	0.1241
TCGA-D3-A1Q8-06A-11D-A192-01	3	179351654	179385000	20	-0.3597
TCGA-D3-A1Q8-06A-11D-A192-01	3	179386228	180590145	651	0.1304
TCGA-D3-A1Q8-06A-11D-A192-01	3	180591135	180655465	25	-0.2218
TCGA-D3-A1Q8-06A-11D-A192-01	3	180658103	181219396	288	0.1522
TCGA-D3-A1Q8-06A-11D-A192-01	3	181220504	194012259	7351	-0.326
TCGA-D3-A1Q8-06A-11D-A192-01	3	194017708	197538677	1008	0.1021
TCGA-D3-A1Q8-06A-11D-A192-01	4	1053934	55316621	29812	0.1255
TCGA-D3-A1Q8-06A-11D-A192-01	4	55316724	56852340	1092	0.4444
TCGA-D3-A1Q8-06A-11D-A192-01	4	56852789	120844662	35526	-0.3069
TCGA-D3-A1Q8-06A-11D-A192-01	4	120851738	120853368	4	-2.2956
TCGA-D3-A1Q8-06A-11D-A192-01	4	120856794	188763651	36269	-0.3055
TCGA-D3-A1Q8-06A-11D-A192-01	5	914233	57019508	30232	0.1226
TCGA-D3-A1Q8-06A-11D-A192-01	5	57020865	168110722	63230	-0.318
TCGA-D3-A1Q8-06A-11D-A192-01	5	168111501	168114108	2	-1.9909
TCGA-D3-A1Q8-06A-11D-A192-01	5	168114611	180360469	6998	-0.3462
TCGA-D3-A1Q8-06A-11D-A192-01	6	1014281	24450404	16535	0.1101
TCGA-D3-A1Q8-06A-11D-A192-01	6	24451256	24520637	62	0.589
TCGA-D3-A1Q8-06A-11D-A192-01	6	24526752	139167313	61322	0.125
TCGA-D3-A1Q8-06A-11D-A192-01	6	139169775	139216426	29	-0.3063
TCGA-D3-A1Q8-06A-11D-A192-01	6	139219114	170903919	18541	0.1236
TCGA-D3-A1Q8-06A-11D-A192-01	7	705284	100158132	50766	0.1194
TCGA-D3-A1Q8-06A-11D-A192-01	7	100166048	100177478	2	1.2978
